date,gas_weight_kg,daily_usage_kg,cylinder_type,gas_percentage,days_since_refill,day_of_week,weekend,consumption_rate,usage_velocity,rolling_avg_7,days_remaining,refill_price_lkr,price_per_kg_lkr,estimated_monthly_cost
2026-06-05,2.1045594216125365,0.07142824290986816,5kg Standard,42.09118843225073,155,4,0,0.0016969880293315513,-3.711945662525362e-05,0.08330348268852204,24,1910,382,818.567663747089
2026-06-06,2.0152305490568128,0.08932887255572379,5kg Standard,40.30461098113626,156,5,1,0.002216343747804248,0.017900629645855634,0.08442404685845888,23,1910,382,1023.7088794885947
2026-06-07,1.9228613844522537,0.09236916460455893,5kg Standard,38.45722768904508,157,6,1,0.0024018674812295742,0.0030402920488351443,0.08458357548029168,22,1910,382,1058.5506263682453
2026-06-08,1.8288179019382669,0.09404348251398677,5kg Standard,36.57635803876534,158,0,0,0.002571154908706741,0.0016743179094278332,0.08348518140407767,21,1910,382,1077.7383096102883
2026-06-09,1.7305351338950978,0.09828276804316916,5kg Standard,34.610702677901955,159,1,0,0.002839664047211621,0.004239285529182388,0.08443988021137218,20,1910,382,1126.3205217747184
2026-06-10,1.6624085422462345,0.0681265916488634,5kg Standard,33.248170844924694,160,2,0,0.0020490327713550854,-0.03015617639430576,0.0835777835203805,19,1910,382,780.7307402959746
2026-06-11,1.588473119227522,0.07393542301871227,5kg Standard,31.76946238455044,161,3,0,0.002327248164409204,0.005808831369848874,0.08393064932784035,18,1910,382,847.2999477944425
2026-06-12,1.5076801413324852,0.08079297789503702,5kg Standard,30.153602826649706,162,4,0,0.0026793805821317086,0.006857554876324751,0.0852684686114359,17,1910,382,925.8875266771244
2026-06-13,1.4317835529242438,0.07589658840824146,5kg Standard,28.635671058484874,163,5,1,0.0026504211566487097,-0.004896389486795563,0.08334957087608129,16,1910,382,869.774903158447
2026-06-14,1.3369666722780222,0.09481688064622161,5kg Standard,26.739333445560444,164,6,1,0.0035459702404049324,0.018920292237980155,0.0836992445963188,15,1910,382,1086.6014522056996
2026-06-15,1.2349027676433397,0.1020639046346825,5kg Standard,24.698055352866792,165,0,0,0.004132467239888811,0.007247023988460888,0.08484501918498963,14,1910,382,1169.6523471134615
2026-06-16,1.1357924668433672,0.09911030079997245,5kg Standard,22.715849336867343,166,1,0,0.004363046229538005,-0.00295360383471005,0.08496323815024723,13,1910,382,1135.8040471676843
2026-06-17,1.0533085019300974,0.08248396491326973,5kg Standard,21.066170038601946,167,2,0,0.003915470385083048,-0.016626335886702717,0.08701429147373387,12,1910,382,945.2662379060711
2026-06-18,0.9845354425101117,0.06877305941998565,5kg Standard,19.690708850202235,168,3,0,0.0034926654973764094,-0.013710905493284076,0.08627681095963007,11,1910,382,788.1392609530357
2026-06-19,0.9133041233318991,0.07123131917821254,5kg Standard,18.266082466637982,169,4,0,0.0038996494901582055,0.0024582597582268884,0.08491085971436942,10,1910,382,816.3109177823158
2026-06-20,0.8377516954800268,0.07555242785187238,5kg Standard,16.755033909600535,170,5,1,0.004509237537775515,0.00432110867365984,0.08486169392060242,9,1910,382,865.8308231824575
2026-06-21,0.751830746904854,0.08592094857517281,5kg Standard,15.03661493809708,171,6,1,0.00571411510695015,0.010368520723300426,0.08359084648188116,8,1910,382,984.6540706714803
2026-06-22,0.6522162554519245,0.09961449145292949,5kg Standard,13.04432510903849,172,0,0,0.007636615203948421,0.013693542877756676,0.0832409303130593,7,1910,382,1141.582072050572
2026-06-23,0.5555104955778413,0.09670575987408322,5kg Standard,11.110209911556826,173,1,0,0.008704224370548573,-0.0029087315788462603,0.0828974244665037,6,1910,382,1108.2480081569938
2026-06-24,0.4811270415811912,0.07438345399665008,5kg Standard,9.622540831623825,174,2,0,0.007730126096445747,-0.02232230587743314,0.0817402086212723,5,1910,382,852.4343828016099
2026-06-25,0.40699112533601106,0.07413591624518012,5kg Standard,8.13982250672022,175,3,0,0.009107805014663854,-0.0002475377514699617,0.08250633102487151,4,1910,382,849.5976001697641
2026-06-26,0.3319261158766215,0.07506500945938953,5kg Standard,6.638522317532431,176,4,0,0.011307487701162319,0.000929093214209406,0.08305400106503966,3,1910,382,860.245008404604
2026-06-27,0.24465844549083493,0.08726767038578659,5kg Standard,4.893168909816699,177,5,1,0.017834591855333214,0.01220266092639706,0.08472760714131312,2,1910,382,1000.0875026211143
2026-06-28,0.15598172965702473,0.08867671583381022,5kg Standard,3.1196345931404945,178,6,1,0.028425353414401187,0.0014090454480236297,0.08512128817826133,1,1910,382,1016.2351634554651
2026-06-29,5.0,0.1136008458329481,5kg Standard,100.0,179,0,0,0.0011360084583294811,0.024924129999137887,0.08711933880397828,1,1910,382,1301.8656932455854
